#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	ntp
#open	2023-06-21-10-42-19
#fields	ts	uid	id.orig_h	id.orig_p	id.resp_h	id.resp_p	version	mode	stratum	poll	precision	root_delay	root_disp	ref_id	ref_time	org_time	rec_time	xmt_time	num_exts
#types	time	string	addr	port	addr	port	count	count	count	interval	interval	interval	interval	string	time	time	time	time	count
1602054853.831114	CtYNLq1Rw9TiR1p8Cb	198.232.186.10	475	131.243.64.11	123	3	3	6	1024.000000	0.000000	0.017899	0.167648	10.1.128.14	1602054853.819621	1602053829.814086	1602053829.828728	1602054853.834624	0
1602054853.832252	CtYNLq1Rw9TiR1p8Cb	198.232.186.10	475	131.243.64.11	123	3	4	1	1024.000000	0.000000	0.000000	0.001221	GPS\x00	1602054838.276157	1602054853.834624	1602054853.831971	1602054853.832020	0
1602054853.846807	CbNxts3yKW8sLpVxD4	198.232.186.10	475	131.243.64.12	123	3	3	6	1024.000000	0.000000	0.017899	0.167648	10.1.128.14	1602054853.819277	1602053829.829629	1602053829.844318	1602054853.850282	0
1602054853.847741	CbNxts3yKW8sLpVxD4	198.232.186.10	475	131.243.64.12	123	3	4	1	1024.000000	0.000000	0.000000	0.001083	GPS\x00	1602054848.275860	1602054853.850282	1602054853.847544	1602054853.847560	0
1602054855.633840	CKty5q4IO8y861H9a3	198.232.186.10	466	131.243.64.11	123	3	3	6	1024.000000	0.000000	0.014954	0.188599	10.1.128.14	1602053846.081712	1602053831.615086	1602053831.636439	1602054855.643714	0
1602054855.634205	CKty5q4IO8y861H9a3	198.232.186.10	466	131.243.64.11	123	3	4	1	1024.000000	0.000000	0.000000	0.001007	GPS\x00	1602054854.276196	1602054855.643714	1602054855.633937	1602054855.634000	0
1602054855.664987	CAWmoW3aFA26QCIAb5	198.232.186.10	466	131.243.64.12	123	3	3	6	1024.000000	0.000000	0.015488	0.152344	10.1.128.14	1602054855.643948	1602053831.646631	1602053831.667906	1602054855.674951	0
1602054855.665739	CAWmoW3aFA26QCIAb5	198.232.186.10	466	131.243.64.12	123	3	4	1	1024.000000	0.000000	0.000000	0.001114	GPS\x00	1602054848.275860	1602054855.674951	1602054855.665544	1602054855.665560	0
1602054858.126424	C3uB3d1Mfp8kvZ8KYi	198.232.186.10	224	131.243.64.11	123	3	3	6	1024.000000	0.000000	0.013382	0.195099	10.1.128.14	1602053848.505878	1602053834.105090	1602053834.120260	1602054858.130888	0
1602054858.127209	C3uB3d1Mfp8kvZ8KYi	198.232.186.10	224	131.243.64.11	123	3	4	1	1024.000000	0.000000	0.000000	0.001053	GPS\x00	1602054854.276196	1602054858.130888	1602054858.126966	1602054858.127011	0
1602054858.157679	C6c7Kj2iRQAgkB4Gf1	198.232.186.10	224	131.243.64.12	123	3	3	6	1024.000000	0.000000	0.013382	0.195099	10.1.128.14	1602053848.506117	1602053834.136633	1602053834.151708	1602054858.162120	0
1602054858.158738	C6c7Kj2iRQAgkB4Gf1	198.232.186.10	224	131.243.64.12	123	3	4	1	1024.000000	0.000000	0.000000	0.001144	GPS\x00	1602054848.275860	1602054858.162120	1602054858.158544	1602054858.158559	0
1602054860.395919	Cp0yC5Q3aMFuSwhVd	198.232.186.10	319	131.243.64.11	123	3	3	6	1024.000000	0.000000	0.014099	0.171021	10.1.128.14	1602054860.380136	1602053836.367067	1602053836.378990	1602054860.396139	0
1602054860.396185	Cp0yC5Q3aMFuSwhVd	198.232.186.10	319	131.243.64.11	123	3	4	1	1024.000000	0.000000	0.000000	0.001083	GPS\x00	1602054854.276196	1602054860.396139	1602054860.395936	1602054860.395987	0
1602054860.411442	Ce3wKF2J21i1IINXZa	198.232.186.10	319	131.243.64.12	123	3	3	6	1024.000000	0.000000	0.014099	0.171021	10.1.128.14	1602054860.380717	1602053836.383635	1602053836.395548	1602054860.411722	0
1602054860.411740	Ce3wKF2J21i1IINXZa	198.232.186.10	319	131.243.64.12	123	3	4	1	1024.000000	0.000000	0.000000	0.001190	GPS\x00	1602054848.275860	1602054860.411722	1602054860.411544	1602054860.411559	0
1602054860.627058	CpRENI3guW6qCJ8dzj	198.232.186.10	294	131.243.64.11	123	3	3	5	1024.000000	0.000000	0.013977	0.125549	10.1.128.12	1602054860.609906	1602053836.605054	1602053836.611315	1602054860.624909	0
1602054860.628222	CpRENI3guW6qCJ8dzj	198.232.186.10	294	131.243.64.11	123	3	4	1	1024.000000	0.000000	0.000000	0.001083	GPS\x00	1602054854.276196	1602054860.624909	1602054860.627936	1602054860.627996	0
1602054860.658244	CHHljG4vY5h5CKI7r7	198.232.186.10	294	131.243.64.12	123	3	3	5	1024.000000	0.000000	0.013977	0.125549	10.1.128.12	1602054860.610143	1602053836.636631	1602053836.642844	1602054860.656146	0
1602054860.658713	CHHljG4vY5h5CKI7r7	198.232.186.10	294	131.243.64.12	123	3	4	1	1024.000000	0.000000	0.000000	0.001190	GPS\x00	1602054848.275860	1602054860.656146	1602054860.658543	1602054860.658559	0
1602054860.839211	CDan8A1ylg4OtKibR8	198.232.186.10	174	131.243.64.11	123	3	4	1	1024.000000	0.000000	0.000000	0.001083	GPS\x00	1602054854.276196	1602054860.838252	1602054860.838965	1602054860.839015	0
1602054860.869915	CgmjCr2d1wZcL7SVJh	198.232.186.10	174	131.243.64.12	123	3	3	5	1024.000000	0.000000	0.011703	0.126938	10.1.128.12	1602054860.838603	1602053836.844629	1602053836.852532	1602054860.869603	0
1602054860.870741	CgmjCr2d1wZcL7SVJh	198.232.186.10	174	131.243.64.12	123	3	4	1	1024.000000	0.000000	0.000000	0.001190	GPS\x00	1602054848.275860	1602054860.869603	1602054860.870546	1602054860.870562	0
1602054861.367613	CHiC5S2pnmrKTZ0nt5	198.232.186.10	103	131.243.64.11	123	3	3	6	1024.000000	0.000000	0.013870	0.162292	10.1.128.14	1602054861.341496	1602053837.336080	1602053837.352242	1602054861.372500	0
1602054861.368222	CHiC5S2pnmrKTZ0nt5	198.232.186.10	103	131.243.64.11	123	3	4	1	1024.000000	0.000000	0.000000	0.001099	GPS\x00	1602054854.276196	1602054861.372500	1602054861.367936	1602054861.367992	0
